poblacion_canton,superficie_canton,densidad_poblacion,urbano,sexo,dependencia_demografica,ocupa_vivienda,promedio_ocupantes,vivienda_buen_estado,vivienda_hacinada,alfabetismo,escolaridad_promedio,educacion_regular,fuera_fuerza_trabajo,participacion_fuerza_trabajo,asegurado,extranjero,discapacidad,no_asegurado,porcentaje_jefatura_femenina,porcentaje_jefatura_compartida,edad,voto_primera_ronda,voto_segunda_ronda,es_entrenamiento,prediccion_r1,prediccion_r2,prediccion_r2_con_r1
-0.04410388132259568,-0.7840712627134098,0.49254748859818914,0.0,0.9588460755226085,0.0,-0.629800003725587,0.8186232748595879,0.6298000037255871,0.6298000037255871,0.0,2.0310577927278763,1.90381705570638,0.0,0.0,0.0,0.0,0.0,0.0,0.32822604007006057,0.648314511588931,-1.1303349447727378,11.0,1.0,True,11.0,1.0,1.0
0.15112410387659206,-0.7990389915866307,1.2121545751205054,0.0,0.9588460755226085,0.0,-0.629800003725587,-0.06501076327388684,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.42482644697286015,0.0,0.0,0.0,0.0,0.0,0.0,1.4811431824178696,-0.028777440329310573,0.17414854602095822,13.0,2.0,True,6.0,2.0,2.0
-0.04410388132259568,-0.7840712627134098,0.49254748859818914,0.0,-1.042920261685342,0.0,-0.629800003725587,0.8186232748595879,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.46920963659140014,0.0,0.0,0.0,0.0,0.0,0.0,0.32822604007006057,0.648314511588931,-0.2606792842436071,2.0,2.0,True,6.0,2.0,2.0
-0.5728437481546962,-0.8022728280961676,0.37807973857001015,0.0,-1.042920261685342,0.0,1.587805643195494,-1.077906500669996,-1.587805643195494,-1.587805643195494,0.0,-0.5792049491459784,-0.40497691669897695,0.0,0.0,0.0,0.0,0.0,0.0,0.8172529741910184,0.620298722765432,1.0438042065500888,13.0,2.0,True,6.0,2.0,2.0
1.3127461743059574,-0.7016196359500969,0.2646073776024023,0.0,0.9588460755226085,0.0,-0.629800003725587,0.4903814598833485,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.47581380199739143,0.0,0.0,0.0,0.0,0.0,0.0,0.8699202377632356,-0.277532896287586,1.0438042065500888,2.0,2.0,True,6.0,2.0,2.0
-0.7181600839660137,1.8427366872476403,-0.6088790593077464,0.0,0.9588460755226085,0.0,-0.629800003725587,1.0096702406830467,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.6348388167267784,0.0,0.0,0.0,0.0,0.0,0.0,-0.9691397363038606,-0.4375797922071166,-0.2606792842436071,13.0,1.0,True,2.0,1.0,1.0
-0.9247768869182941,-0.5909729882178772,-0.5521883536588622,0.0,0.9588460755226085,0.0,-0.629800003725587,-0.8931834834895829,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.5835900469044707,0.0,0.0,0.0,0.0,0.0,0.0,-0.6961401941052036,0.4812287974889927,1.130769772603002,13.0,2.0,True,6.0,2.0,2.0
-0.8117973254485442,0.03315765301616033,-0.593925680010648,0.0,0.9588460755226085,0.0,-0.629800003725587,0.3189250499265111,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.7064512207890992,0.0,0.0,0.0,0.0,0.0,0.0,-1.50904945018774,-2.954085578498996,0.6089763762855235,7.0,1.0,True,13.0,1.0,1.0
-0.7181600839660137,1.8427366872476403,-0.6088790593077464,0.0,0.9588460755226085,0.0,-0.629800003725587,1.0096702406830467,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.6348388167267784,0.0,0.0,0.0,0.0,0.0,0.0,-0.9691397363038606,-0.4375797922071166,0.17414854602095822,2.0,1.0,True,2.0,1.0,1.0
-0.04410388132259568,-0.7840712627134098,0.49254748859818914,0.0,0.9588460755226085,0.0,-0.629800003725587,0.8186232748595879,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.46920963659140014,0.0,0.0,0.0,0.0,0.0,0.0,0.32822604007006057,0.648314511588931,1.130769772603002,7.0,2.0,True,6.0,2.0,2.0
-0.9551844079792833,-0.06839382859599928,-0.5991436946810677,0.0,0.9588460755226085,0.0,1.587805643195494,0.6580610156809934,-1.587805643195494,-1.587805643195494,0.0,1.4275997511620848,1.3723039016025886,0.0,0.0,0.0,0.0,0.0,0.0,-0.2469655708259302,-0.8456533727089133,-1.5651627750373032,7.0,1.0,True,11.0,1.0,1.0
0.28652034378712854,1.8643742257402063,-0.5921284216986706,0.0,0.9588460755226085,0.0,-0.629800003725587,-0.478014161430724,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.6528306064991815,0.0,0.0,0.0,0.0,0.0,0.0,-0.7138212416372911,-0.6986962088441746,-0.2606792842436071,12.0,1.0,True,2.0,1.0,1.0
-0.27851437831056525,0.30938126869746524,-0.578758697696502,0.0,-1.042920261685342,0.0,-0.629800003725587,-0.5592743593345803,0.6298000037255871,0.6298000037255871,0.0,1.6334720295946437,2.1235122790975143,0.0,0.0,0.0,0.0,0.0,0.0,-0.3302932223913997,0.6000409259824233,-1.5651627750373032,2.0,1.0,True,13.0,1.0,2.0
-0.5728437481546962,-0.8022728280961676,0.37807973857001015,0.0,0.9588460755226085,0.0,-0.629800003725587,-1.077906500669996,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.40497691669897695,0.0,0.0,0.0,0.0,0.0,0.0,0.8172529741910184,0.620298722765432,1.0438042065500888,2.0,2.0,True,6.0,2.0,2.0
0.2573201618759207,-0.5170887818975625,-0.3992187746483512,0.0,-1.042920261685342,0.0,-0.629800003725587,-0.21790337483521788,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.4235652761389706,0.0,0.0,0.0,0.0,0.0,0.0,1.0258979205118626,1.20886446744753,1.130769772603002,11.0,2.0,True,6.0,2.0,2.0
-0.709185944512484,-0.7800738830489733,-0.14245292512282468,0.0,-1.042920261685342,0.0,-0.629800003725587,0.0350678837194462,0.6298000037255871,0.6298000037255871,0.0,2.114366921244784,2.1456076369264503,0.0,0.0,0.0,0.0,0.0,0.0,0.10697069151813733,1.8977044186940568,-1.5651627750373032,2.0,1.0,True,13.0,1.0,1.0
-0.4696971550182174,-0.8164994683204915,1.4299531687541318,0.0,0.9588460755226085,0.0,-0.629800003725587,-0.8504514962197303,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.48031149977810056,0.0,0.0,0.0,0.0,0.0,0.0,1.084193221119485,0.7141816235572858,1.0438042065500888,13.0,2.0,True,6.0,2.0,2.0
-1.0297656057678413,-0.4501214158170681,-0.588800868207567,0.0,-1.042920261685342,0.0,-0.629800003725587,-0.6147951260215296,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.6310293248751291,0.0,0.0,0.0,0.0,0.0,0.0,-0.7046034011753772,-1.5718583729600242,1.130769772603002,13.0,1.0,True,2.0,1.0,1.0
-0.8491999455010504,-0.791673026959782,-0.1613661339229095,0.0,0.9588460755226085,0.0,-0.629800003725587,0.2759137822296237,0.6298000037255871,0.6298000037255871,0.0,-0.5792049491459784,-0.6037490706038099,0.0,0.0,0.0,0.0,0.0,0.0,-0.47873187159261144,1.3694040358512822,0.17414854602095822,12.0,2.0,True,6.0,2.0,2.0
-0.9469695230426264,-0.22383136150510838,-0.593636679866415,0.0,-1.042920261685342,0.0,1.587805643195494,-1.3455121061862672,-1.587805643195494,-1.587805643195494,0.0,-0.5792049491459784,-0.7180389031865456,0.0,0.0,0.0,0.0,0.0,0.0,-1.1031338084072806,0.446537616421498,0.17414854602095822,6.0,1.0,True,2.0,1.0,1.0
